[Tick #0] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3025] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 48,23]; Defender #1: [DIR: 1; POS: 103,16]; Defender #2: [DIR: 0; POS: 12,69]; Defender #3: [DIR: 0; POS: 96,65]; 
[Tick #3026] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 48,23]; Defender #1: [DIR: 1; POS: 103,16]; Defender #2: [DIR: 0; POS: 12,69]; Defender #3: [DIR: 0; POS: 96,65]; 
[Tick #3027] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 48,24]; Defender #1: [DIR: 0; POS: 104,16]; Defender #2: [DIR: 0; POS: 12,68]; Defender #3: [DIR: 0; POS: 96,64]; 
[Tick #3028] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 48,24]; Defender #1: [DIR: 0; POS: 104,16]; Defender #2: [DIR: 0; POS: 12,68]; Defender #3: [DIR: 0; POS: 96,64]; 
[Tick #3029] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 48,25]; Defender #1: [DIR: 0; POS: 104,15]; Defender #2: [DIR: 0; POS: 12,67]; Defender #3: [DIR: 0; POS: 96,63]; 
[Tick #3030] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 48,25]; Defender #1: [DIR: 0; POS: 104,15]; Defender #2: [DIR: 0; POS: 12,67]; Defender #3: [DIR: 0; POS: 96,63]; 
[Tick #3031] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 48,26]; Defender #1: [DIR: 0; POS: 104,14]; Defender #2: [DIR: 0; POS: 12,66]; Defender #3: [DIR: 0; POS: 96,62]; 
[Tick #3032] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 48,26]; Defender #1: [DIR: 0; POS: 104,14]; Defender #2: [DIR: 0; POS: 12,66]; Defender #3: [DIR: 0; POS: 96,62]; 
[Tick #3033] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 48,27]; Defender #1: [DIR: 0; POS: 104,13]; Defender #2: [DIR: 0; POS: 12,65]; Defender #3: [DIR: 0; POS: 96,61]; 
[Tick #3034] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 48,27]; Defender #1: [DIR: 0; POS: 104,13]; Defender #2: [DIR: 0; POS: 12,65]; Defender #3: [DIR: 0; POS: 96,61]; 
[Tick #3035] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 48,28]; Defender #1: [DIR: 0; POS: 104,12]; Defender #2: [DIR: 0; POS: 12,64]; Defender #3: [DIR: 0; POS: 96,60]; 
[Tick #3036] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 48,29]; Defender #1: [DIR: 0; POS: 104,11]; Defender #2: [DIR: 0; POS: 12,63]; Defender #3: [DIR: 0; POS: 96,59]; 
[Tick #3037] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 48,30]; Defender #1: [DIR: 0; POS: 104,10]; Defender #2: [DIR: 0; POS: 12,62]; Defender #3: [DIR: 0; POS: 96,58]; 
[Tick #3038] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,29]; Defender #1: [DIR: 2; POS: 104,11]; Defender #2: [DIR: 2; POS: 12,63]; Defender #3: [DIR: 2; POS: 96,59]; 
[Tick #3039] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,28]; Defender #1: [DIR: 2; POS: 104,12]; Defender #2: [DIR: 2; POS: 12,64]; Defender #3: [DIR: 2; POS: 96,60]; 
[Tick #3040] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,27]; Defender #1: [DIR: 2; POS: 104,13]; Defender #2: [DIR: 2; POS: 12,65]; Defender #3: [DIR: 2; POS: 96,61]; 
[Tick #3041] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,26]; Defender #1: [DIR: 2; POS: 104,14]; Defender #2: [DIR: 2; POS: 12,66]; Defender #3: [DIR: 2; POS: 96,62]; 
[Tick #3042] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,25]; Defender #1: [DIR: 2; POS: 104,15]; Defender #2: [DIR: 2; POS: 12,67]; Defender #3: [DIR: 2; POS: 96,63]; 
[Tick #3043] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,24]; Defender #1: [DIR: 3; POS: 104,16]; Defender #2: [DIR: 1; POS: 12,68]; Defender #3: [DIR: 2; POS: 96,64]; 
[Tick #3044] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,23]; Defender #1: [DIR: 3; POS: 103,16]; Defender #2: [DIR: 1; POS: 13,68]; Defender #3: [DIR: 2; POS: 96,65]; 
[Tick #3045] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,22]; Defender #1: [DIR: 3; POS: 102,16]; Defender #2: [DIR: 1; POS: 14,68]; Defender #3: [DIR: 2; POS: 96,66]; 
[Tick #3046] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,21]; Defender #1: [DIR: 3; POS: 101,16]; Defender #2: [DIR: 1; POS: 15,68]; Defender #3: [DIR: 2; POS: 96,67]; 
[Tick #3047] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,20]; Defender #1: [DIR: 3; POS: 100,16]; Defender #2: [DIR: 1; POS: 16,68]; Defender #3: [DIR: 1; POS: 96,68]; 
[Tick #3048] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,19]; Defender #1: [DIR: 3; POS: 99,16]; Defender #2: [DIR: 1; POS: 17,68]; Defender #3: [DIR: 1; POS: 97,68]; 
[Tick #3049] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 48,18]; Defender #1: [DIR: 3; POS: 98,16]; Defender #2: [DIR: 1; POS: 18,68]; Defender #3: [DIR: 1; POS: 98,68]; 
[Tick #3050] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 48,17]; Defender #1: [DIR: 3; POS: 97,16]; Defender #2: [DIR: 1; POS: 19,68]; Defender #3: [DIR: 1; POS: 99,68]; 
[Tick #3051] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 48,16]; Defender #1: [DIR: 2; POS: 96,16]; Defender #2: [DIR: 1; POS: 20,68]; Defender #3: [DIR: 1; POS: 100,68]; 
[Tick #3052] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 47,16]; Defender #1: [DIR: 2; POS: 96,17]; Defender #2: [DIR: 1; POS: 21,68]; Defender #3: [DIR: 1; POS: 101,68]; 
[Tick #3053] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 46,16]; Defender #1: [DIR: 2; POS: 96,18]; Defender #2: [DIR: 1; POS: 22,68]; Defender #3: [DIR: 1; POS: 102,68]; 
[Tick #3054] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 45,16]; Defender #1: [DIR: 2; POS: 96,19]; Defender #2: [DIR: 1; POS: 23,68]; Defender #3: [DIR: 1; POS: 103,68]; 
[Tick #3055] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 44,16]; Defender #1: [DIR: 2; POS: 96,20]; Defender #2: [DIR: 0; POS: 24,68]; Defender #3: [DIR: 1; POS: 104,68]; 
[Tick #3056] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 43,16]; Defender #1: [DIR: 2; POS: 96,21]; Defender #2: [DIR: 0; POS: 24,67]; Defender #3: [DIR: 1; POS: 105,68]; 
[Tick #3057] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 42,16]; Defender #1: [DIR: 2; POS: 96,22]; Defender #2: [DIR: 0; POS: 24,66]; Defender #3: [DIR: 1; POS: 106,68]; 
[Tick #3058] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 41,16]; Defender #1: [DIR: 2; POS: 96,23]; Defender #2: [DIR: 0; POS: 24,65]; Defender #3: [DIR: 1; POS: 107,68]; 
[Tick #3059] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 40,16]; Defender #1: [DIR: 2; POS: 96,24]; Defender #2: [DIR: 0; POS: 24,64]; Defender #3: [DIR: 1; POS: 108,68]; 
[Tick #3060] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 39,16]; Defender #1: [DIR: 2; POS: 96,25]; Defender #2: [DIR: 0; POS: 24,63]; Defender #3: [DIR: 1; POS: 0,68]; 
[Tick #3061] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 38,16]; Defender #1: [DIR: 2; POS: 96,26]; Defender #2: [DIR: 0; POS: 24,62]; Defender #3: [DIR: 1; POS: 1,68]; 
[Tick #3062] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 37,16]; Defender #1: [DIR: 2; POS: 96,27]; Defender #2: [DIR: 0; POS: 24,61]; Defender #3: [DIR: 1; POS: 2,68]; 
[Tick #3063] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 36,16]; Defender #1: [DIR: 2; POS: 96,28]; Defender #2: [DIR: 0; POS: 24,60]; Defender #3: [DIR: 1; POS: 3,68]; 
[Tick #3064] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 35,16]; Defender #1: [DIR: 2; POS: 96,29]; Defender #2: [DIR: 0; POS: 24,59]; Defender #3: [DIR: 1; POS: 4,68]; 
[Tick #3065] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 34,16]; Defender #1: [DIR: 2; POS: 96,30]; Defender #2: [DIR: 0; POS: 24,58]; Defender #3: [DIR: 1; POS: 5,68]; 
[Tick #3066] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 33,16]; Defender #1: [DIR: 2; POS: 96,31]; Defender #2: [DIR: 0; POS: 24,57]; Defender #3: [DIR: 1; POS: 6,68]; 
[Tick #3067] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 32,16]; Defender #1: [DIR: 1; POS: 96,32]; Defender #2: [DIR: 1; POS: 24,56]; Defender #3: [DIR: 1; POS: 7,68]; 
[Tick #3068] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 31,16]; Defender #1: [DIR: 1; POS: 97,32]; Defender #2: [DIR: 1; POS: 25,56]; Defender #3: [DIR: 1; POS: 8,68]; 
[Tick #3069] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 30,16]; Defender #1: [DIR: 1; POS: 98,32]; Defender #2: [DIR: 1; POS: 26,56]; Defender #3: [DIR: 1; POS: 9,68]; 
[Tick #3070] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 29,16]; Defender #1: [DIR: 1; POS: 99,32]; Defender #2: [DIR: 1; POS: 27,56]; Defender #3: [DIR: 1; POS: 10,68]; 
[Tick #3071] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 28,16]; Defender #1: [DIR: 1; POS: 100,32]; Defender #2: [DIR: 1; POS: 28,56]; Defender #3: [DIR: 1; POS: 11,68]; 
[Tick #3072] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 27,16]; Defender #1: [DIR: 1; POS: 101,32]; Defender #2: [DIR: 1; POS: 29,56]; Defender #3: [DIR: 0; POS: 12,68]; 
[Tick #3073] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 26,16]; Defender #1: [DIR: 1; POS: 102,32]; Defender #2: [DIR: 1; POS: 30,56]; Defender #3: [DIR: 0; POS: 12,67]; 
[Tick #3074] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 25,16]; Defender #1: [DIR: 1; POS: 103,32]; Defender #2: [DIR: 1; POS: 31,56]; Defender #3: [DIR: 0; POS: 12,66]; 
[Tick #3075] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 24,16]; Defender #1: [DIR: 1; POS: 104,32]; Defender #2: [DIR: 1; POS: 32,56]; Defender #3: [DIR: 0; POS: 12,65]; 
[Tick #3076] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 23,16]; Defender #1: [DIR: 1; POS: 105,32]; Defender #2: [DIR: 1; POS: 33,56]; Defender #3: [DIR: 0; POS: 12,64]; 
[Tick #3077] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 22,16]; Defender #1: [DIR: 1; POS: 106,32]; Defender #2: [DIR: 1; POS: 34,56]; Defender #3: [DIR: 0; POS: 12,63]; 
[Tick #3078] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 21,16]; Defender #1: [DIR: 1; POS: 107,32]; Defender #2: [DIR: 1; POS: 35,56]; Defender #3: [DIR: 0; POS: 12,62]; 
[Tick #3079] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 20,16]; Defender #1: [DIR: 1; POS: 108,32]; Defender #2: [DIR: 0; POS: 36,56]; Defender #3: [DIR: 0; POS: 12,61]; 
[Tick #3080] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 19,16]; Defender #1: [DIR: 1; POS: 0,32]; Defender #2: [DIR: 0; POS: 36,55]; Defender #3: [DIR: 0; POS: 12,60]; 
[Tick #3081] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 18,16]; Defender #1: [DIR: 1; POS: 1,32]; Defender #2: [DIR: 0; POS: 36,54]; Defender #3: [DIR: 0; POS: 12,59]; 
[Tick #3082] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 17,16]; Defender #1: [DIR: 1; POS: 2,32]; Defender #2: [DIR: 0; POS: 36,53]; Defender #3: [DIR: 0; POS: 12,58]; 
[Tick #3083] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 16,16]; Defender #1: [DIR: 1; POS: 3,32]; Defender #2: [DIR: 0; POS: 36,52]; Defender #3: [DIR: 0; POS: 12,57]; 
[Tick #3084] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 15,16]; Defender #1: [DIR: 1; POS: 4,32]; Defender #2: [DIR: 0; POS: 36,51]; Defender #3: [DIR: 0; POS: 12,56]; 
[Tick #3085] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 14,16]; Defender #1: [DIR: 1; POS: 5,32]; Defender #2: [DIR: 0; POS: 36,50]; Defender #3: [DIR: 0; POS: 12,55]; 
[Tick #3086] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 13,16]; Defender #1: [DIR: 1; POS: 6,32]; Defender #2: [DIR: 0; POS: 36,49]; Defender #3: [DIR: 0; POS: 12,54]; 
[Tick #3087] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 12,16]; Defender #1: [DIR: 1; POS: 7,32]; Defender #2: [DIR: 0; POS: 36,48]; Defender #3: [DIR: 0; POS: 12,53]; 
[Tick #3088] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 11,16]; Defender #1: [DIR: 1; POS: 8,32]; Defender #2: [DIR: 0; POS: 36,47]; Defender #3: [DIR: 0; POS: 12,52]; 
[Tick #3089] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 10,16]; Defender #1: [DIR: 1; POS: 9,32]; Defender #2: [DIR: 0; POS: 36,46]; Defender #3: [DIR: 0; POS: 12,51]; 
[Tick #3090] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 9,16]; Defender #1: [DIR: 1; POS: 10,32]; Defender #2: [DIR: 0; POS: 36,45]; Defender #3: [DIR: 0; POS: 12,50]; 
[Tick #3091] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 8,16]; Defender #1: [DIR: 1; POS: 11,32]; Defender #2: [DIR: 0; POS: 36,44]; Defender #3: [DIR: 0; POS: 12,49]; 
[Tick #3092] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 7,16]; Defender #1: [DIR: 0; POS: 12,32]; Defender #2: [DIR: 0; POS: 36,43]; Defender #3: [DIR: 0; POS: 12,48]; 
[Tick #3093] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 3; POS: 6,16]; Defender #1: [DIR: 0; POS: 12,31]; Defender #2: [DIR: 0; POS: 36,42]; Defender #3: [DIR: 0; POS: 12,47]; 
[Tick #3094] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 3; POS: 5,16]; Defender #1: [DIR: 0; POS: 12,30]; Defender #2: [DIR: 0; POS: 36,41]; Defender #3: [DIR: 0; POS: 12,46]; 
[Tick #3095] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 4,16]; Defender #1: [DIR: 0; POS: 12,29]; Defender #2: [DIR: 0; POS: 36,40]; Defender #3: [DIR: 0; POS: 12,45]; 
[Tick #3096] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 4,15]; Defender #1: [DIR: 0; POS: 12,28]; Defender #2: [DIR: 0; POS: 36,39]; Defender #3: [DIR: 0; POS: 12,44]; 
[Tick #3097] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 4,14]; Defender #1: [DIR: 0; POS: 12,27]; Defender #2: [DIR: 0; POS: 36,38]; Defender #3: [DIR: 0; POS: 12,43]; 
[Tick #3098] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 4,13]; Defender #1: [DIR: 0; POS: 12,26]; Defender #2: [DIR: 0; POS: 36,37]; Defender #3: [DIR: 0; POS: 12,42]; 
[Tick #3099] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 4,12]; Defender #1: [DIR: 0; POS: 12,25]; Defender #2: [DIR: 0; POS: 36,36]; Defender #3: [DIR: 0; POS: 12,41]; 
[Tick #3100] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 0; POS: 4,11]; Defender #1: [DIR: 0; POS: 12,24]; Defender #2: [DIR: 0; POS: 36,35]; Defender #3: [DIR: 0; POS: 12,40]; 
[Tick #3101] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 0; POS: 4,10]; Defender #1: [DIR: 0; POS: 12,23]; Defender #2: [DIR: 0; POS: 36,34]; Defender #3: [DIR: 0; POS: 12,39]; 
[Tick #3102] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3103] Attacker: [DIR: 3; POS: 53,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3104] Attacker: [DIR: 3; POS: 52,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3105] Attacker: [DIR: 3; POS: 51,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3106] Attacker: [DIR: 3; POS: 50,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3107] Attacker: [DIR: 3; POS: 49,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3108] Attacker: [DIR: 3; POS: 48,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3109] Attacker: [DIR: 3; POS: 47,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3110] Attacker: [DIR: 3; POS: 46,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3111] Attacker: [DIR: 3; POS: 45,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3112] Attacker: [DIR: 3; POS: 44,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3113] Attacker: [DIR: 3; POS: 43,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3114] Attacker: [DIR: 3; POS: 42,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3115] Attacker: [DIR: 3; POS: 41,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3116] Attacker: [DIR: 3; POS: 40,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3117] Attacker: [DIR: 3; POS: 39,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3118] Attacker: [DIR: 3; POS: 38,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3119] Attacker: [DIR: 3; POS: 37,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3120] Attacker: [DIR: 0; POS: 36,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3121] Attacker: [DIR: 0; POS: 36,91]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3122] Attacker: [DIR: 0; POS: 36,90]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3123] Attacker: [DIR: 0; POS: 36,89]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3124] Attacker: [DIR: 0; POS: 36,88]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3125] Attacker: [DIR: 0; POS: 36,87]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3126] Attacker: [DIR: 0; POS: 36,86]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3127] Attacker: [DIR: 0; POS: 36,85]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3128] Attacker: [DIR: 0; POS: 36,84]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3129] Attacker: [DIR: 0; POS: 36,83]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3130] Attacker: [DIR: 0; POS: 36,82]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3131] Attacker: [DIR: 0; POS: 36,81]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3132] Attacker: [DIR: 3; POS: 36,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3133] Attacker: [DIR: 3; POS: 35,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3134] Attacker: [DIR: 3; POS: 34,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #3135] Attacker: [DIR: 3; POS: 33,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
